V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
6587.159,6711.565,6885.3594,7088.5283,6995.4795,6994.1943,6787.475,6915.507,6956.545,6930.205,7043.08,7117.6846,6809.131,7062.298,7203.0703,7107.1616,7060.3447,7190.798
1307.5127,1379.6663,1311.8811,1238.041,1237.6813,1217.5776,1265.4133,1282.9951,1327.8877,1295.6559,1215.0015,1199.5549,1237.0068,1269.1924,1277.977,1302.8774,1277.6772,1357.9443
6391.8506,7484.8467,7721.5444,9270.311,11805.484,11238.738,2844.3977,3907.4058,5328.602,7930.9717,6935.8936,7655.247,7162.5166,8176.689,7648.338,7984.065,10709.2,10540.6875
2214.7825,2222.7954,2648.1323,3049.9668,2844.9978,2948.4604,2621.2302,2677.2148,2072.984,2436.2996,2772.2874,2764.6733,2380.7075,2424.849,2670.6128,2535.4102,2607.7463,2925.941
3027.695,2996.153,2959.2576,3080.825,3032.6853,2972.449,2916.2192,2968.253,2832.8162,2820.9602,2896.2305,2933.4429,2876.092,2867.5059,2898.6353,2915.589,2911.3552,2900.012
10097.305,10662.563,10469.948,9866.989,9739.882,10309.766,10248.641,10261.771,9360.651,9270.848,8857.668,9132.021,8902.981,9160.333,9368.22,9588.04,9101.638,10098.097
2261.0615,2430.9294,2360.9927,2070.9038,1730.5364,1628.5386,2125.1033,2327.2463,2286.9531,1851.1707,2707.32,2268.8555,1931.041,2195.275,2406.5845,2530.3286,2274.0928,2520.6118
593.8982,605.4823,556.3251,563.7506,594.98584,581.7059,595.85187,635.2907,590.7991,510.59174,543.43616,540.688,539.41223,576.03033,564.49414,597.1092,622.8688,598.43195
16441.191,16020.305,15679.491,14987.5,14912.34,15290.715,14516.205,14174.311,13888.395,13633.594,14563.19,15928.52,16055.729,14897.142,14645.501,14430.442,14338.244,15034.179
1516.1958,1537.5275,1515.6207,1503.2612,1491.648,1469.0111,1509.426,1566.0923,1582.8403,1558.216,1597.4508,1579.3221,1606.0215,1603.232,1622.4263,1603.9207,1605.5487,1593.0269
3158.901,3767.5938,3829.689,4871.075,6455.04,5884.012,1156.3119,1955.7675,2654.5903,4186.353,3399.0303,3858.801,3598.582,4152.281,3981.8818,4475.3276,5884.7046,5149.3926
2671.0295,2714.6265,2706.732,2679.0342,2720.9182,2816.499,2795.059,2753.376,2698.3997,2761.6943,2738.4004,2807.754,2779.3308,2709.0137,2690.6,2680.6277,2714.0964,2779.0225
4713.8877,5349.7075,5372.2246,6708.359,6943.873,7118.969,7018.551,7255.5635,7353.484,7778.3003,6908.161,6705.351,6803.7437,7018.9014,6735.7095,6684.0635,6864.1387,7025.168
3535.814,3453.0425,3677.2866,3940.7358,3684.234,2556.9258,2811.8694,3075.347,3236.7134,2982.792,3155.7107,3050.978,3540.8096,3148.496,3438.5662,3477.4045,3413.8684,2577.5781
5875.171,5905.058,6014.2896,6275.771,6175.5215,5969.3945,6144.915,6364.3853,6390.5674,6172.765,6181.9854,6671.4434,6511.5967,6111.848,6601.587,6735.425,6159.898,6436.368
1524.0242,1545.5834,1604.5114,1601.293,1530.2899,1490.3689,1473.0547,1458.3491,1396.9084,1434.2474,1412.1298,1436.0695,1441.0844,1426.0668,1445.2516,1456.8365,1405.5875,1435.0983
6580.8447,6988.598,6867.3154,6682.093,7368.708,8274.099,8138.315,8106.577,7912.0356,8165.3325,7969.7393,8317.119,8177.624,7812.941,7683.457,7474.8853,7873.202,8243.16
1218.4143,1308.6134,1311.249,1292.811,1359.8541,1428.4065,1283.8324,1311.5603,1273.0361,1310.5127,1355.8611,1332.3423,1259.2212,1311.844,1311.1691,1324.5916,1355.7117,1442.7449
11910.6,11646.218,12195.598,12750.729,12095.235,11312.3,11034.458,11103.512,10401.217,10288.286,10443.691,10439.547,10904.683,10756.365,10911.24,11915.776,11234.668,10788.637
2087.3472,2103.2761,2104.635,2090.883,2151.9355,2234.2566,2216.211,2170.6907,2141.0586,2179.205,2162.0166,2241.5366,2204.0217,2143.44,2128.8176,2125.4626,2131.2583,2196.8904
3872.2676,4589.3833,4609.427,5766.3535,7794.79,7156.833,1413.2778,2299.141,3201.4045,5047.0264,4155.6167,4838.912,4495.3994,5282.256,4869.98,5430.616,7246.501,6593.4873
3910.9568,4682.9697,4717.4717,5989.2427,7981.1436,7236.576,1384.6643,2361.9548,3219.9612,5144.3794,4146.243,4817.9316,4477.956,5283.093,4868.1787,5553.63,7339.6836,6532.3076
12298.598,12514.013,13302.955,12744.321,11519.25,12058.702,12883.69,12316.195,12007.333,12628.62,11815.749,11202.229,10926.521,10862.765,11636.131,12389.332,11391.008,11660.934
5928.5464,5807.831,5984.5913,5312.293,5532.6924,5420.6787,5462.1816,5344.0293,5051.912,5029.9697,5437.5195,5119.3184,5193.514,5103.4346,5314.845,5271.2124,5230.063,5079.5303
942.84766,919.82886,966.3735,1069.5638,1117.1774,1088.9979,770.0178,822.30756,721.59875,748.7477,845.863,826.87976,852.8285,875.1982,846.72815,798.35504,984.43604,963.9774
3834.728,4068.718,4291.3125,4024.8633,3790.5867,3995.4688,4018.8533,3994.7512,3892.362,4101.602,3976.0376,3819.4841,3809.8914,3837.0652,3861.8386,3976.5361,3918.6472,3968.5386
12303.05,11960.603,11387.778,10505.28,10662.355,11330.495,10538.648,10199.581,9819.489,9562.277,10600.099,11830.386,11928.188,11105.932,10752.1875,10317.7295,10372.974,10892.576
3457.9565,3398.5405,3263.4673,3441.6284,3442.3804,3113.8083,3232.85,3399.878,3203.5205,2922.6252,2880.5046,3261.2632,3512.4014,3471.1423,3520.394,3528.5386,3042.032,2970.2817
8977.987,8575.452,8475.384,9308.722,9391.964,9539.085,9031.651,9437.781,7621.365,6792.8604,8096.8057,9547.484,8947.553,8882.441,9089.999,9232.926,8954.117,9188.502
6899.1562,6935.49,6905.595,6245.8384,6482.4873,6356.575,6394.7886,6301.7324,6004.85,6001.421,6302.593,6016.5425,6162.2104,6021.282,6214.3047,6160.138,6067.038,5900.8477
4563.116,4590.4365,4626.645,4640.3286,4686.433,4616.7036,4610.8833,4593.7227,4474.4404,4435.129,4560.7734,4616.2974,4615.9243,4657.4976,4636.0312,4632.9854,4686.83,4650.1772
2365.1523,2347.1436,2506.4705,2484.1628,2454.964,2340.2402,2377.764,2330.3965,2366.086,2370.0283,2416.7705,2388.415,2390.3274,2358.594,2389.1243,2409.9592,2377.446,2371.7544
4773.362,4831.4336,4902.805,4931.1475,4983.102,4959.1255,4857.9663,4842.666,4853.2207,4888.3345,4895.51,4914.332,4912.0444,4909.565,4933.6313,4917.2383,4924.978,4957.065
9328.675,9499.586,9631.047,9252.211,9543.263,9357.677,9297.915,9209.185,8919.7705,9311.539,9262.471,8963.046,9046.594,9368.374,9247.427,9050.79,9544.209,9278.902
2047.2388,2064.2324,2077.9617,2060.4692,2089.7422,2043.4393,2053.6997,2045.0782,1907.8755,1810.931,2000.4836,2038.4761,1997.5559,2059.3787,2023.9153,2010.3353,2132.3787,2071.258
2512.4111,2530.4768,2565.077,2604.6477,2637.8616,2593.2378,2552.6533,2548.027,2547.8894,2558.7766,2566.2466,2581.4485,2586.119,2575.3196,2597.9976,2585.7007,2592.6897,2590.4006
361.8269,503.2126,906.5419,537.82776,732.29865,695.0163,773.6261,622.0632,634.799,78.54248,328.04736,65.670654,748.41064,1391.1426,1626.5339,1408.5758,1403.5594,1424.9116
4959.0557,5022.9517,4838.6816,4764.595,4613.6113,4666.7817,4838.431,4799.0903,4677.656,4622.5073,4681.9863,4762.0044,4815.27,4755.672,4746.13,4693.7944,4606.1504,4675.3916
13251.52,13521.865,13497.745,13465.702,12929.49,12309.664,11677.827,12256.477,11951.954,12214.518,12153.415,12216.995,13191.864,12418.906,11946.172,12300.658,11949.354,13019.975
4347.839,4092.4565,4173.097,4191.6772,4167.6733,4195.4365,4240.9355,4158.5264,3957.42,4046.333,4119.062,4254.882,4238.9136,4212.994,4210.7944,4231.193,4262.0957,4384.032
1432.168,1412.8862,1389.7803,1392.7039,1318.1648,1432.401,1436.3025,1437.0991,1201.022,1231.0197,1160.3442,1257.6382,1166.0288,1171.7793,1141.2546,1174.0154,1119.3171,1217.0302
14086.834,13978.987,14120.804,14195.961,14014.922,13678.543,13628.192,13883.061,13407.203,13570.69,13874.349,14294.796,14229.564,13762.568,13776.634,13981.129,13815.088,14401.572
2477.5208,2526.7788,2493.4949,2539.6372,2435.274,2562.0586,2266.6504,2353.421,2304.049,2406.8315,2386.4622,2547.0518,2626.1765,2493.0325,2315.5571,2559.1113,2487.213,2819.7566
2611.1584,2969.811,2978.4448,3583.1558,4322.8794,4313.7026,1196.1055,1567.635,2246.975,2915.2925,2638.3586,2971.2583,2969.5293,3559.2466,2912.8691,3413.821,4355.7734,3958.088
6785.4033,7819.2607,7868.8867,9418.161,12074.697,12031.296,3353.0527,4236.626,5737.979,7962.9067,7169.3027,8003.1616,7657.67,9239.646,7825.337,8402.9,11493.436,11113.176
2979.0015,3144.3486,3201.986,2985.4543,2878.463,3013.6978,2984.205,2954.4722,2936.3406,3078.4175,3023.4087,3008.7327,2982.102,2964.8186,2926.1082,2993.9907,3006.145,3138.655
1196.1111,1200.785,1252.3938,1319.1764,1341.0013,1581.3428,1352.1661,1337.1984,1068.1716,1179.0513,1323.746,1385.5582,1242.5558,1214.9689,1307.8761,1290.9417,1352.6185,1459.0369
5864.0034,5909.136,5850.6606,5767.9033,5678.3633,5900.1655,5906.0664,5834.042,5692.8843,5794.103,5630.414,5730.7188,5765.627,5755.7725,5734.4277,5682.338,5542.517,5673.502
4783.6147,4559.7954,4650.967,4888.758,4691.922,4289.937,4240.326,4390.087,3924.0103,3975.2175,4014.0325,4231.473,4103.9507,3963.2393,3946.3984,4085.5427,4037.3545,3916.1545
6468.2754,6103.0454,7269.9404,7849.9146,7520.884,7360.174,6788.1543,6135.6416,6235.85,7539.1426,8167.1016,8230.0,7056.87,6862.157,6843.361,6023.3003,6553.1445,7285.5967
2533.898,2728.7222,2610.5986,2641.481,2605.8914,2762.1658,2477.944,2729.4521,2644.3784,2650.4849,2678.5588,2789.8281,2689.151,2667.3555,2712.087,2739.3142,2741.0415,2736.5105
1150.5648,1321.8193,1335.0723,1572.3411,2373.1382,2331.7754,441.31586,592.2701,815.20026,1394.6108,965.2788,1338.3118,1187.3116,1498.2261,1268.8706,1459.0021,2283.6973,2073.96
13480.663,15003.106,14608.167,18094.535,26503.602,25934.88,4870.5938,7102.3013,9791.033,16378.66,12323.831,16355.778,14819.514,17990.81,16253.965,17643.97,25398.271,22812.89
4301.3223,4110.8335,3901.548,3696.0886,3755.8298,3945.0034,3772.5527,3620.4836,3532.6077,3566.2302,3706.0198,3780.325,3708.6614,3530.74,3531.1309,3580.172,3659.3853,3832.2637
4051.587,3993.7563,4077.7444,4057.6594,3945.4116,3858.609,3870.5386,3821.1711,3839.3735,3846.9253,3898.8892,3923.8877,3947.6772,3838.7822,3894.6323,3925.7202,3855.0088,3895.3167
2065.58,2061.5435,2079.1426,2084.7844,2085.074,2077.4243,2059.5354,2053.2375,2056.5908,2061.6887,2066.495,2074.3252,2076.8125,2069.8467,2075.4802,2074.04,2070.82,2075.8223
1183.1799,1142.2753,1114.4714,979.79224,1020.3591,1189.1964,1169.699,1095.1833,1108.0219,1139.7512,1085.0337,1160.6201,1201.5657,1202.607,1158.447,1043.869,1127.5989,1166.2883
3686.7314,3765.113,3692.2295,3564.6921,3367.9639,3402.3684,3522.0112,3635.3276,3563.0034,3550.391,3750.5786,3816.5623,3757.5437,3869.112,3931.68,3948.6396,3798.2295,3971.4814
2365.7393,2334.9539,2519.9456,2547.6191,2540.42,2332.564,2384.3032,2307.2305,2370.691,2371.8103,2447.361,2412.4805,2413.5593,2361.3562,2412.2773,2441.8623,2419.3496,2383.9832
2287.4722,2256.6382,2441.224,2468.9033,2461.511,2254.683,2306.071,2229.3633,2292.4983,2293.8606,2368.9216,2334.2227,2335.2983,2283.3948,2333.6921,2363.0757,2340.626,2305.773
5577.923,5670.0703,5671.515,5632.007,5572.093,5604.841,5667.9253,5727.145,5683.822,5797.236,5776.849,5884.151,5712.1934,5744.4834,5838.353,5645.761,5571.312,5588.778
10471.48,10630.604,10519.872,10583.273,10196.668,9711.953,9349.5625,9473.138,9511.467,9502.021,9621.345,9592.751,10306.166,9669.838,9694.594,9932.105,9589.885,10153.355
7213.3438,11130.952,12103.257,17388.998,6439.3916,5256.172,16700.38,18813.426,16009.641,14418.439,11090.268,9703.581,6293.607,9029.33,11399.938,17101.633,4149.004,4808.935
4027.9644,4033.912,3966.1812,4041.7295,3987.0132,3973.6511,3993.8445,4053.9949,4027.7869,4059.1436,4070.6938,4117.2583,4084.1445,4076.8342,4122.6577,4069.9265,3941.642,3890.1562
1940.2922,1947.8116,1908.1016,1931.0144,1883.7218,1931.7263,1949.4048,1946.8184,1934.2024,1937.6053,1900.0171,1926.8224,1973.9043,1958.1102,1971.9679,2007.406,1947.0609,2000.3182
3017.5327,3252.4048,3085.4556,3139.6157,3020.5413,3373.2292,3655.1572,3660.1194,3601.8557,3389.4514,3149.6282,2950.739,2959.3435,3017.285,3213.4644,3299.8613,2833.2957,3584.6094
21914.89,19105.52,16562.402,17260.012,20253.152,23201.719,22021.645,22043.457,22095.69,20063.701,19062.803,22037.682,22854.08,19143.688,16800.79,17850.002,21740.404,24036.674
7922.072,8006.875,7915.6377,7976.4453,7915.0415,7840.618,8173.6357,8240.06,8167.348,8051.35,8049.6055,7992.501,8034.824,8023.817,8163.122,8146.628,7972.576,8032.177
8945.123,8926.968,8851.405,8860.229,8997.316,9054.577,9036.775,9054.801,9118.154,9053.451,9011.412,9052.264,9079.207,9027.893,9081.38,9081.936,9039.046,9125.921
13256.496,10493.153,8163.1978,8895.497,12693.803,14724.446,13754.251,13766.212,15562.533,12215.213,10366.999,13226.874,15562.6455,10554.08,8390.717,8833.084,13345.32,14904.563
8204.5,6882.64,5391.7173,5328.475,8744.378,11447.584,6482.871,5920.2285,7342.79,7801.7183,6295.038,8420.38,8018.5127,7384.041,5067.105,5726.702,9214.476,10837.094
29217.707,29712.309,28964.787,30604.236,28204.512,31026.809,28810.46,31340.203,30817.234,30347.547,25348.703,33568.637,33537.742,32481.96,30727.645,33577.117,31874.543,34319.785
1798.2986,1758.0691,1874.9204,1983.0996,1942.407,1845.3105,1758.9343,1731.8479,1672.1863,1716.639,1782.2971,1807.2047,1851.1355,1741.2104,1826.54,1767.2649,1660.5558,1775.0742
2848.0508,2620.0688,2329.2559,2417.8596,2590.3528,2863.1606,2905.3455,2982.0908,2697.0752,2858.178,2537.88,2725.2012,2838.4807,2792.6804,2656.6462,2469.0674,2491.951,2645.4622
898.44324,949.62683,1031.9375,1057.3318,1006.0117,984.5222,983.15076,1056.0881,1037.9984,1035.6385,1050.5532,1066.232,959.9112,1022.21387,1124.4662,1105.4111,1026.337,1071.5168
1254.7465,1311.8528,1438.4749,1396.0848,1368.5242,1340.1946,1318.2522,1345.4718,1327.4539,1364.9854,1335.5898,1331.3333,1273.7351,1308.6366,1361.8695,1329.3691,1325.202,1329.0537
7039.343,6452.892,6246.038,6812.544,6044.9883,5961.902,6399.606,6129.4536,6107.045,6397.1895,6380.1753,6509.6724,7004.8413,6260.9316,6469.665,6523.2827,5992.3735,6147.2764
2854.01,2949.7722,2849.1904,2972.5422,2677.935,2148.5498,2264.053,2601.3123,2697.1584,2801.2761,2682.4402,2628.7039,2724.7598,2771.5054,2885.0671,2842.9082,2508.2095,2153.4565
5335.1553,5352.8643,5371.902,5445.1895,5435.285,5439.1763,5350.9995,5243.125,5233.2236,5313.8604,5254.4014,5365.954,5269.7534,5222.956,4999.362,5363.3877,5087.8433,5357.4756
6801.294,6791.339,7075.116,7525.2036,6622.936,6530.8564,6350.1055,6967.8643,5933.6123,6735.999,6975.1973,6832.046,5939.747,5649.131,6323.498,7522.339,6253.7256,5873.4785
4776.578,4624.8594,4630.731,4638.234,4587.413,4601.6465,4631.2886,4638.792,4532.2363,4479.1636,4451.1577,4517.5815,4545.331,4552.063,4567.3545,4583.6113,4515.069,4554.038
14712.084,15037.541,14626.01,15746.709,15713.02,15516.398,14937.436,16356.084,15158.651,14796.914,15747.553,17434.154,16225.381,15608.718,15828.496,17310.258,15738.454,16858.332
18799.375,18757.145,18552.959,18722.686,18466.508,19143.596,18861.22,18922.43,18592.959,18602.746,18518.719,18857.188,19122.967,19186.389,19079.94,19252.266,19091.47,19621.174
12791.901,12842.142,12869.432,12951.896,12913.044,13001.067,12959.139,13025.027,12965.365,12944.817,12892.101,13064.069,12978.2,12958.811,13071.619,13122.031,12901.728,13149.989
26590.477,26808.484,26846.324,27095.719,26972.125,27332.055,27251.84,27416.367,27461.027,27301.48,27290.738,27662.258,27374.094,27384.885,27702.46,27920.36,27160.988,27977.096
4657.177,4644.0044,4623.8813,4633.3457,4584.3145,4601.6943,4684.157,4668.5254,4697.4453,4663.0483,4742.0356,4727.3267,4698.6353,4714.984,4763.134,4747.937,4669.798,4735.926
12124.326,12170.48,11912.817,11660.891,11511.72,11712.252,11762.124,11718.782,11402.655,11320.971,11393.89,11648.521,11713.214,11593.297,11687.956,11661.633,11383.637,11755.53
4186.793,4205.245,4203.792,4272.92,4272.5127,4275.6113,4189.0713,4175.307,4230.021,4225.463,4293.211,4298.41,4273.0767,4269.0117,4210.4116,4257.115,4246.363,4298.235
15417.276,15527.71,15663.464,15871.815,15883.639,15946.268,15646.039,15632.448,16046.361,15931.284,16133.543,16256.491,15912.535,16015.124,16161.567,16150.417,16081.0625,16179.647
9692.345,9769.836,9848.13,9993.101,9984.181,10030.022,9883.919,9922.068,10065.722,10015.763,10042.877,10149.002,9984.311,10007.523,10118.131,10187.203,10046.826,10240.395
6566.917,6627.8403,6697.3755,6820.0396,6821.0327,6851.293,6717.1,6743.593,6884.301,6837.515,6874.3955,6948.4126,6806.9023,6831.239,6917.9307,6975.8574,6875.3745,7020.417
13756.76,13765.839,13682.174,13537.693,13329.927,13452.748,13356.101,13391.721,13281.041,13252.868,13318.08,13395.159,13675.117,13695.33,13429.4,13482.586,13369.019,13583.622
13366.169,13465.898,13503.245,13658.851,13527.811,13663.546,13558.701,13556.838,13665.471,13629.821,13649.881,13791.32,13738.553,13860.262,13941.292,13943.275,13809.0,13873.307
6792.859,6850.512,6875.999,6967.79,6918.7124,7052.169,7008.463,7082.1055,6958.324,6917.7,6877.7275,7132.2207,7044.8286,7007.0664,7106.546,7168.182,6822.534,7215.5195
2175.1597,2165.0835,2178.3904,2221.8762,2235.7312,2235.3184,2201.667,2189.871,2206.3945,2217.4297,2234.6492,2245.0625,2233.9482,2220.892,2216.6821,2222.087,2236.1914,2305.6597
8639.129,8717.181,8973.016,9430.283,9512.43,9460.792,9146.788,9133.223,9451.929,9367.365,9663.842,9824.737,9435.675,9412.644,9296.681,9386.535,9750.521,10514.829
27116.105,27343.732,27386.277,27646.861,27519.06,27886.357,27812.44,27977.387,28022.047,27859.32,27842.75,28224.61,27932.55,27945.348,28269.082,28493.748,27706.098,28550.734
8743.696,8816.591,8812.842,8819.683,8832.961,9104.299,9056.76,9069.192,8987.551,8939.616,8939.263,9121.456,8978.189,8971.63,9164.669,9117.529,8832.657,9235.5
19699.295,19957.871,20064.191,20329.69,20182.99,20580.635,20477.213,20650.809,20504.49,20111.219,20102.838,20727.25,20407.123,20009.387,20579.932,21074.139,20090.057,21372.662
6924.6934,7001.3203,7697.1084,8011.0454,8613.334,8194.599,7863.363,7791.566,8094.8184,8201.568,8506.477,8386.904,8061.726,8076.2944,7977.0474,7869.522,8223.826,8782.963
13279.932,13358.628,13372.32,13715.649,13683.493,13893.89,13810.163,13868.662,13605.514,13913.666,13698.052,14057.338,13883.324,13830.53,13833.163,14247.252,13870.482,14359.392
15378.331,15378.929,15806.798,16096.391,16262.989,17594.434,17563.924,17226.688,16395.424,16156.742,15369.396,15571.506,16364.602,16556.777,16503.836,17402.088,16190.43,18453.887
2086.041,2093.8223,2102.2224,2237.0347,2218.8801,2272.732,2183.9478,2174.7961,2144.0457,2103.5908,2067.9924,2271.332,2123.7373,2036.0032,2046.2603,2284.438,2156.6199,2397.313
15440.27,15503.017,15735.651,15736.6,15997.828,16343.277,16013.229,15768.3125,15064.956,14551.256,14478.602,15112.67,15733.885,15849.998,16236.466,16360.372,15800.283,17043.691
14892.2705,14783.137,14650.192,14532.67,14410.325,14873.198,14886.688,14814.749,13856.901,13707.551,13550.891,13876.571,13312.743,13384.699,13333.989,13770.474,14002.653,14144.359
9999.521,9962.733,9953.663,9942.204,9905.498,9898.866,9930.755,9918.3125,9913.133,9886.774,9888.443,9874.335,9894.6,9880.63,9896.244,9890.282,9870.257,9887.325
11915.807,11950.497,11913.2705,11946.415,11799.501,11836.775,11806.035,11893.9375,11811.542,11877.837,11745.13,11845.276,11786.704,11899.347,11838.764,11819.333,11845.273,11943.818
9696.146,9684.318,9635.597,9622.974,9662.96,9626.866,9634.253,9630.655,9676.824,9662.361,9643.375,9633.471,9649.093,9621.1455,9622.199,9614.391,9628.103,9616.571
10187.217,10161.236,10168.615,10255.265,10213.526,10262.963,10271.57,10234.153,10185.689,10175.492,10185.209,10232.676,10266.818,10226.182,10225.65,10223.486,10083.2,10293.426
10312.899,10357.976,10343.748,10372.97,10429.257,10477.978,10451.478,10454.35,10445.32,10392.467,10390.815,10450.992,10428.707,10510.309,10478.255,10493.198,10355.827,10523.989
11226.653,11054.11,11095.99,11325.499,11187.353,11096.587,11310.182,11244.57,11205.163,11252.602,11062.784,11144.799,11127.401,10984.687,10985.765,11314.744,11269.779,11248.345
1290.6804,1300.1478,1288.9259,1277.6152,1292.3738,1320.4302,1322.4807,1297.3014,1319.1146,1325.9178,1305.4581,1299.459,1318.8374,1344.4332,1327.8966,1293.1289,1234.1284,1325.0657
1966.5485,1964.9827,1988.2222,1972.429,1971.311,1931.7041,1940.6265,1889.9905,1873.5454,1911.3752,1891.181,1906.1226,1904.1509,1902.7627,1888.5671,1854.2714,1848.0859,1894.9917
12181.435,12046.496,12168.948,12524.516,12342.371,12234.522,12194.6045,12259.792,11863.819,11689.319,12025.687,12611.609,12193.926,11850.571,12297.5205,12507.188,11998.673,12327.904
11357.538,11295.857,11475.062,11541.9795,11477.122,11495.056,11557.635,11266.31,11402.56,11452.073,11570.997,11542.937,11509.776,11309.502,11409.768,11418.534,11319.206,11603.769
17621.195,17653.44,17378.047,17827.363,17337.184,17181.209,17309.436,17319.307,17349.541,17246.715,16221.793,16197.068,15632.181,15119.227,12688.027,15363.133,13617.958,16856.68
9777.622,9833.85,9778.041,9763.337,9772.055,9781.257,9751.563,9769.792,9763.116,9769.415,9750.975,9765.751,9763.225,9777.326,9751.608,9762.554,9753.865,9772.578
11119.909,11093.81,11071.913,10951.273,10957.937,10989.02,11006.834,10968.561,10965.65,10762.077,10773.116,10939.719,11187.919,11229.87,11107.87,10956.81,11078.387,11156.349
10139.637,10047.453,10047.543,10063.924,10097.068,10016.721,10151.751,10072.428,10087.899,10013.889,10087.285,9970.697,10046.176,9986.573,10022.016,9989.106,9992.514,9947.501
9715.45,9750.994,9839.602,9801.629,9778.262,9848.151,9853.035,9847.451,9756.162,9819.185,9836.795,9876.623,9776.673,9805.959,9797.682,9868.548,9775.756,9834.799
10462.596,10472.05,10440.6045,10418.284,10387.145,10371.644,10329.156,10358.825,10392.254,10334.957,10303.648,10350.525,10441.095,10360.676,10227.808,10368.062,10223.03,10394.804
10497.532,10573.799,10433.467,10512.205,10516.985,10543.516,10350.387,10444.161,10433.15,10390.001,10276.809,10473.945,10513.892,10554.04,10387.361,10526.478,10296.879,10540.883
11181.306,11249.543,11142.837,11203.184,11244.039,11269.321,11126.861,11301.847,11430.666,11293.994,11161.029,11315.378,11231.648,11162.478,11236.986,11499.881,11347.755,11486.24
8493.159,8449.549,8509.888,8478.357,8473.38,8531.12,8535.535,8512.464,8505.688,8503.83,8440.315,8461.148,8466.062,8467.258,8453.546,8467.966,8457.034,8482.698
9280.3,9088.961,9269.662,9364.159,9394.949,9494.544,9616.873,9589.496,9527.466,9602.365,9412.15,9365.606,9330.112,9281.397,9291.094,9156.058,9317.097,9329.576
1201.9664,1193.9991,1199.2472,1206.0023,1217.0676,1223.3239,1185.736,1198.0355,1183.6527,1229.1902,1198.7017,1191.7966,1162.7357,1155.0719,1165.4066,1162.0934,1194.0363,1177.9911
10901.877,11073.785,11036.902,10963.826,11114.254,11228.611,11176.12,11204.662,11259.176,11168.966,11066.385,11078.709,11132.677,11277.937,11259.692,11290.32,11003.682,11318.611
10980.678,11046.936,11130.769,11286.225,11189.826,11420.174,11400.178,11400.239,11242.652,11386.365,11213.037,11396.85,11165.412,11375.344,11559.926,11652.044,11322.022,11637.17
9401.061,9412.444,9410.95,9441.63,9473.654,9478.364,9470.284,9453.85,9470.638,9402.865,9415.983,9441.975,9436.881,9462.805,9425.234,9423.43,9321.947,9443.503
10114.188,10234.534,9813.931,9902.141,9905.152,9952.284,9984.132,10104.662,10094.708,10327.402,10132.166,10021.437,10100.665,10184.975,9996.538,9963.561,10079.711,10080.106
10845.326,10878.301,10846.053,10865.318,10951.641,10954.764,10851.019,10928.332,11013.385,10792.821,10878.717,11015.025,11002.186,10988.443,10996.687,11030.101,10968.662,11048.883
10884.569,10898.781,10878.769,10890.244,10970.258,10963.499,10834.138,10891.771,10943.117,10743.071,10851.337,11030.809,11010.86,10955.329,10909.012,11042.966,10989.838,11031.694
8695.324,8247.802,8087.4927,7743.1943,7901.4893,8054.546,7743.211,8165.0938,7931.586,8011.9077,8241.157,7962.5605,7916.2603,7946.6504,8339.517,7851.09,7995.243,8299.718
6157.5483,5812.142,5844.8315,5596.052,5715.3477,5771.659,5651.894,5850.169,5721.3716,5811.131,5947.825,5748.14,5731.401,5748.7295,6033.1685,5652.129,5812.4575,6056.748
2736.027,2592.825,2419.2834,2441.7976,2381.2231,2394.5564,2382.569,2426.0586,2461.0193,2375.193,2360.4639,2364.0037,2463.0698,2456.0056,2422.006,2450.8938,2393.7605,2437.813
7089.09,7012.0737,6688.4116,6778.813,6694.826,6873.954,6760.488,7133.538,6853.913,6653.999,6782.7373,6713.5107,6801.7656,6966.102,7185.8516,6916.5176,6716.96,7006.2886
2303.3364,2071.124,1979.716,2279.0547,1893.6449,2014.2561,2387.4976,2356.583,1961.8441,1678.5614,2211.7227,1926.2727,1838.5905,2366.4011,2349.8584,2052.6477,1687.3995,2108.91
3817.838,3639.8413,3432.9724,3451.0874,3483.781,3510.8335,3529.9048,3551.4856,3515.479,3459.6475,3523.6318,3479.057,3553.4382,3656.4302,3630.1677,3549.848,3490.1187,3575.2236
2906.5776,2746.1592,2647.463,2695.8828,2672.9878,2684.0256,2837.7183,2842.9287,2634.3584,2468.559,2789.8896,2550.8875,2611.7656,2884.3284,2861.3508,2698.9377,2750.6218,2759.6963
4951.1387,4604.1274,4518.549,4462.1895,4541.0146,4562.9624,4594.592,4623.258,4525.9497,4443.3496,4637.161,4496.3447,4534.73,4683.791,4696.3174,4477.3237,4544.6777,4620.689
4289.489,3900.595,3836.6775,3754.3726,3773.76,3861.4224,3931.2786,4152.831,3798.3357,3619.4397,4125.421,3742.5845,3606.184,4050.011,4161.5957,3820.1758,3792.607,4016.7935
2285.5266,2050.7632,1893.8993,2035.1033,1866.015,1936.8633,2200.9927,2216.6917,1905.0171,1715.288,2079.7144,1797.3555,1848.8452,2251.983,2235.3828,1969.2167,1853.0632,2009.2848
5617.782,5203.67,5089.9014,5173.7666,5060.1255,5169.5728,5541.253,5549.923,5108.478,4878.959,5487.2676,5091.227,4960.2515,5714.2734,5594.0547,5129.909,5136.971,5313.681
